region,show_name,session_counts
london,sunday_politics_south,48
london,farpaisean_chon_chaorach,47
london,kate_bush_at_the_bbc,47
london,up_in_the_air,47
london,britain_celebrates_live_100_years_of_womens_votes,46
london,camanachd_be_live_shinty,46
london,eisteddfod_yr_urdd,46
london,natural_born_winners,46
london,politics_scotland,46
london,50_places_to_see_before_you_die,45
london,how_police_missed_the_grindr_killer,45
london,loaded,45
london,r_kelly_sex_girls_videotapes,45
london,britain_s_treasure_islands,44
london,lost_found_jam_sessions,44
london,4_o_clock_club,43
london,kyffin_williams_the_man_who_painted_wales,43
london,victoria_wood_seen_on_tv,43
london,big_field,42
london,five_fables,42
london,mourinho_manchester_united,42
london,prois_tartan_tartan_pride,42
london,123,41
london,diy_sos,41
london,new_music_friday,41
london,news,41
london,the_joy_of_stats,41
london,basketball,40
london,codi_pac,40
london,history,40
london,in_my_mind,40
london,tim_peake_special_how_to_be_an_astronaut,40
london,whats_the_big_idea,40
london,bob_s_full_house,39
london,dr_gonan_r_is_chun_an_iomaill_dragons_race_to_the_edge,39
london,how_wars_begin,39
london,sexy_murder,39
london,david_attenborough_the_early_years,38
london,tap_america_how_a_nation_found_its_feet,38
london,the_championship,38
london,the_worlds_most_extraordinary_homes,38
london,britain_s_biggest_warship,37
london,manchester_bomb_our_story,37
london,tuesday_in_parliament,37
london,adventure,36
london,ben_hoilidh_san_r_oghachd_bhig_ben_holly_s_little_kingdom,36
london,great_british_railway_journeys,36
london,later,36
london,piping_live,36
london,the_french_revolution_tearing_up_history,36
london,what_a_performance_pioneers_of_popular_entertainment,36
london,zack_quack,36
london,beyond_the_asylum,35
london,high_life,35
london,arena,34
london,cymylaubychain,34
london,fa_people_s_cup,34
london,heno,34
london,omnibus,34
london,prime_ministers_questions,34
london,the_last_man_on_the_moon,34
london,the_women_s_football_show,34
london,women_s_super_league,34
london,4_oclock_club,33
london,civilisations_on_your_doorstep,33
london,glamorgan_coastal_lives,33
london,how_it_works,33
london,jock_stein,33
london,just_a_couple,33
london,life_in_a_cottage_garden_with_carol_klein,33
london,the_horizon_guide_to_space_shuttles,33
london,the_hunt_battle_in_the_countryside,33
london,diabulimia_the_world_s_most_dangerous_eating_disorder,32
london,josh_widdicombe,32
london,nature_s_epic_journeys,32
london,a_house_in_bayswater,31
london,the_collins_variety_agency,31
london,the_lets_go_club,31
london,alba_today,30
london,britains_biggest_warship,30
london,fa_cup_catch_up,30
london,south_downs_england_s_mountains_green,30
london,the_paras,30
london,the_social,30
london,tuesday_documentary,30
london,bbc_news_at_five,29
london,ben_dant,29
london,one_night_of_ecstasy,29
london,queer_britain,29
london,zig_zag_s_zogcasts,29
london,barbara_hepworth,28
london,building_sights,28
london,miss_holland,28
london,my_turban_and_me,28
london,natures_epic_journeys,28
london,the_late_show,28
london,who_dares_wins,28
london,a_city_crowned_with_green,27
london,bbc_one_south,27
london,comic_roots,27
london,mexico_earths_festival_of_life,27
london,murder_in_successville,27
london,old_jacks_boat,27
london,the_ladventures_of_thomas_gray,27
london,all_mod_cons,26
london,face_to_face,26
london,fanny_cradock_invites_you_to,26
london,grand_tours_of_the_scottish_islands,26
london,rowing_world_cup,26
london,secret_agent_selection_ww2,26
london,the_private_life_of_the_royal_academy,26
london,the_world_s_most_extreme_festivals,26
london,4472_flying_scotsman,25
london,athletics_great_manchester_run,25
london,britains_fat_fight_with_hugh_fearnley_whittingstall,25
london,gang_girls,25
london,nightmare_pets_sos,25
london,priodas_pum_mil,25
london,witness,25
london,y_fets,25
london,ben_hoilidh_san_roghachd_bhigben_hollys_little_kingdom,24
london,cefn_gwlad,24
london,ferne_and_rorys_vet_tales,24
london,francis_bacon_fragments_of_a_portrait,24
london,hh_gory_games,24
london,one_foot_in_the_past,24
london,rick_steins_seafood_odyssey,24
london,scottish_first_minister_s_questions,24
london,secret_knowledge,24
london,snooker_pot_black,24
london,ten_minute_rule_bill,24
london,lifestyle,23
london,tudor_monastery_farm,23
london,waiting_for_work,23
london,hockey,22
london,science_and_islam,22
london,the_forest,22
london,bbc_two_wales_digital,21
london,my_jihad,21
london,llanifeiliaid,20
london,nigerias_stolen_daughters,20
london,the_let_s_go_club,20
london,arts,19
london,bbc_one_wales,19
london,delia_smiths_cookery_course,19
london,esports,19
london,igam_ogam,19
london,imagine_,19
london,joe_all_alone,19
london,ken_hom_s_chinese_cookery,19
london,mackintosh_glasgows_neglected_genius,19
london,the_21st_century_race_for_space,19
london,the_rainhill_story_stephenson_s_rocket,19
london,the_secret_helpers,19
london,amazon_abyss,18
london,being_blacker,18
london,britains_secret_charity_cheats,18
london,inside_britains_moped_crime_gangs,18
london,vets_24_7,18
london,wild_escapes,18
london,clwb_ni,17
london,dilleachdain_hitler_nazi_nurseries,17
london,downloaded,17
london,egypts_lost_cities,17
london,fanny_cradock_invites_you_to_,17
london,live_rugby,17
london,match_of_the_day_northern_ireland,17
london,naomis_nightmares_of_nature,17
london,the_bronte_business,17
london,animal_vegetable_mineral_,16
london,balls_of_steel,16
london,eisteddfod_genedlaethol_cymru,16
london,european_parliament,16
london,eurovision_at_60,16
london,iolos_snowdonia,16
london,manchester_the_night_of_the_bomb,16
london,mrs_brown_s_boys,16
london,philip_glass_concert_live_at_the_barbican,16
london,sar_sgeoil_the_lewis_trilogy,16
london,sunday_politics_south_east,16
london,sunday_politics_yorkshire_and_lincolnshire,16
london,the_vikings_uncovered,16
london,this_is_your_life,16
london,yr_ysgol,16
london,40_minutes,15
london,pls_like,15
london,ray_mearss_northern_wilderness,15
london,the_view,15
london,when_pop_went_epic_the_crazy_world_of_the_concept_album,15
london,atp_challenger_tour_loughborough,14
london,chwedlau_tinga_tinga,14
london,film_night,14
london,planet_ant_life_inside_the_colony,14
london,politics_europe,14
london,sali_mali,14
london,slade_at_the_bbc,14
london,sraid_nan_sgread_scream_street,14
london,sunday_politics_northern_ireland,14
london,the_a_to_z_of_tv_gardening,14
london,the_help,14
london,the_town_that_floored_the_world,14
london,alvinnn_agus_na_chipmunks_alvinnn_and_the_chipmunks,13
london,bikes_,13
london,lifeline,13
london,louis_therouxs_weird_weekends,13
london,parkinson,13
london,play_it_loud_the_story_of_the_marshall_amp,13
london,puirt_adhair_highland_airports,13
london,ready_or_not,13
london,sex_robots_and_us,13
london,snp_conference,13
london,the_womens_football_show,13
london,women_of_our_century,13
london,world_cup_2018_uhd,13
london,1xtra_meets,12
london,aghaidh_ri_aghaidh,12
london,archive,12
london,daphne_du_maurier,12
london,death_on_campus_our_stories,12
london,golf_pga_championship,12
london,how_to_make_a_royal_marines_officer,12
london,latin_music_usa,12
london,locomotion_dan_snows_history_of_railways,12
london,lorraines_fast_fresh_and_easy_food,12
london,patrl_pawennau,12
london,popi_r_gath,12
london,reggie_yates_life_and_death_in_chicago,12
london,rod_stewart_at_the_bbc,12
london,signs_of_the_times,12
london,talking_books,12
london,the_last_seabird_summer_,12
london,week_in_week_out,12
london,witless,12
london,absolute_genius_super_tech_with_dick_dom,11
london,going_back_giving_back,11
london,inside_the_factory,11
london,louis_theroux,11
london,north_west_200,11
london,officially_amazing_mini,11
london,pen_blwydd_pwy_,11
london,reggie_yates_searching_for_grenfells_lost_lives,11
london,wrecsma_di_wrecsam,11
london,air_an_urlar,10
london,artists_on_film_scenes_from_working_lives,10
london,basquiat_rage_to_riches,10
london,bbc_one_north_east,10
london,ben_zand_cults_gangs_and_god,10
london,bleron_mynd_i_ocido,10
london,civilisations_the_inside_story,10
london,extreme_wales_with_richard_parks,10
london,james_may_at_the_edge_of_space,10
london,making_a_slave,10
london,rent_for_sex_ellie_undercover,10
london,scottish_parliament,10
london,stiwdio_gefn,10
london,sunday_politics_north_west,10
london,the_adventure_show,10
london,the_last_seabird_summer,10
london,timeline,10
london,trad_ar_fad,10
london,westminster_hall,10
london,y_byd_yn_ei_le_gyda_guto_harri,10
london,alvinnn_agus_na_chipmunksalvinnn_and_the_chipmunks,9
london,chronicle,9
london,futsal,9
london,henri_helynt,9
london,junior_doctors_blood_sweat_and_tears,9
london,one_hit_wonders_at_the_bbc,9
london,plastic_surgery_capital_of_the_world,9
london,stacey_dooley_hate_and_pride_in_orlando,9
london,stacey_dooley_in_greece_migrant_kids_in_crisis,9
london,y_ditectif,9
london,_hooddocumentary,8
london,abadas,8
london,adre,8
london,aristotle_s_lagoon,8
london,aristotles_lagoon,8
london,bbc_one_east_midlands,8
london,best_of_british,8
london,britains_treasure_islands,8
london,mrs_browns_boys,8
london,scrum_v,8
london,six_weeks_to_save_the_world,8
london,stacey_dooley_in_cologne_the_blame_game,8
london,street_auction,8
london,sunday_politics_east_midlands,8
london,the_gap_year_paedophile,8
london,the_most_powerful_woman_in_sport,8
london,the_rapper_who_chopped_his_penis_off,8
london,too_fat_for_love,8
london,ultimate_number_1s,8
london,war_requiem,8
london,women_s_champions_league,8
london,ali_as_superchargers,7
london,beardsley_and_his_work,7
london,britain_in_bloom,7
london,dara_and_eds_great_big_adventure,7
london,generation_screwed,7
london,help_my_mini_school_trip_is_magic,7
london,in_view,7
london,na_floogals,7
london,nelsons_caribbean_hell_hole_an_eighteenth_century_navy_graveyard_uncovered,7
london,robbie_s_war_the_rise_and_fall_of_a_playboy_billionaire,7
london,sam_t_n,7
london,scottish_first_ministers_questions,7
london,the_botox_bust_ellie_undercover,7
london,the_culture_show,7
london,the_voices_in_my_head,7
london,the_wedding_guru,7
london,three_swings_on_a_pendulum,7
london,whicker_s_world,7
london,all_creatures_great_and_small,6
london,asra,6
london,behind_the_lines,6
london,big_in_america_british_hits_in_the_usa,6
london,booktalk,6
london,cacamwnci,6
london,can_robots_love_us,6
london,choice,6
london,elsa_the_lioness,6
